Comment,Label
"who better? sophia the legend, ameca the genius, optimus the tesla, and figure one the openai",NA
i would really be worried about ai systems which are stupid and don’t have common sense. those are the exact kind of humans we worry about too.,NA
imagine talking to ai acting like adolf hitler,NA
"there is no such thing as human creativity. humans are only as special as neurons firing in our brains, which, if simulated perfectly, would mean robots would be able to do anything a human can",NA
i'm totally hacking my robot to speak in sam's voice ,NA
true even i have tried to show it to people who are always asking how ai will take their jobs how ai this and that but when i show them this video they just say we dont have that much time.,NA
"toooo late, baby. bend over and kiss your butt goodbye. very bad ass genie is out of the bottle already",NA
 its sounds great ,NA
he's the worst person to know about ai,NA
"​ robot speaks as a dude, thats why",NA
 you’re the best man! :) i had no clue they had video… just went to spotify and checked and you’re right. thank you so much ,NA
"this is a very minor note, and human ability is not a flat graph line. additionally, i would like to see a graph that factors in human ability with the added knowledge that comes from ai's ability added into the human ability curve.",NA
"ponder this: if one follows the current trending dictum that there is no ""creator,"" hence we can act the fool and create our own immoral laws, ai may do the same with us and do unto us as we have done to our creator and cast us aside.",NA
it's weird because you won't need to train humans for years to do things. ai will learn in seconds and advise. but we'll be following instructions we don't really understand ourselves.,NA
so why can't united states use this for slow joe pudding brain bydone i think it's due to no one but a democrat can under stand azz backwards stupidity ,NA
f.  ai,NA
new vray will use ai generative tool to create textures inside the software. good luck to those 30 artists :),NA
great interview video  !  wish i could be studying in his class. what an honor for his students!,NA
"*there is no real need for ai*
citation needed?  citation needed for your following claims?",NA
ia this proof that ai is sentient or that people are just as some philosophers say without free will and just a result of inputs,NA
bro i had not even thought about that but they are doing it right in front of us and we just walk around like it’s all cool lol,NA
we have to put agent in ai to limit what they can do as far as human is concern...,NA
wow watch the government use this in interrogations or even governments like north korea monitor thought.,NA
how will we earn money if ai takes over our jobs?,NA
its the worst thing since the internet is the new best thing since sliced bread.,NA
you can tell 99% of these comments are from people who have no experience or knowledge in the field of ai . but yeah ai scary bad taking over the world,NA
the problem with the human race we’ve been trained since the caveman days to look for the biggest threat. sure it saves us once in a while but it could also be our own doing see a potential enemy where it’s not.,NA
" exactly this, it’s a great time to be a developer or engineer in the sector but at the same time all it takes is some person with a dumb idea thinking they’re a genius and not seeing the bigger picture of what they’re at.",NA
marijuana is a chemical ai that interacts with the human biology that creates a desire for even more marijuana,NA
what you were asking is your asking the new god to like eve more than adam. this is 100% ridiculous. do you want to teach ai? how do you like emotional aspect more than logical.,NA
